country,facility_code,uid,created_date
ZMB,4793,ZMB-003669,2026-05-15
ZMB,4790,ZMB-003670,2026-05-15
ZMB,4789,ZMB-003671,2026-05-15
ZMB,4783,ZMB-003672,2026-05-15
ZMB,4787,ZMB-003673,2026-05-15
ZMB,4683,ZMB-003674,2026-05-15
ZMB,4794,ZMB-003675,2026-05-15
ZMB,4781,ZMB-003676,2026-05-15
ZMB,4791,ZMB-003677,2026-05-15
ZMB,4786,ZMB-003678,2026-05-15
ZMB,4785,ZMB-003679,2026-05-15
ZMB,4784,ZMB-003680,2026-05-15
ZMB,4780,ZMB-003681,2026-05-15
ZMB,4796,ZMB-003682,2026-05-15
ZMB,4799,ZMB-003683,2026-05-15
ZMB,4782,ZMB-003684,2026-05-15
ZMB,4798,ZMB-003685,2026-05-15
ZMB,4800,ZMB-003686,2026-05-15
ZMB,4802,ZMB-003687,2026-05-15
ZMB,4803,ZMB-003688,2026-05-15
ZMB,4805,ZMB-003689,2026-05-15
ZMB,4711,ZMB-003690,2026-05-15
ZMB,4801,ZMB-003691,2026-05-15
ZMB,4804,ZMB-003692,2026-05-15
ZMB,4810,ZMB-003693,2026-05-15
ZMB,4809,ZMB-003694,2026-05-15
ZMB,4813,ZMB-003695,2026-05-15
ZMB,4705,ZMB-003696,2026-05-15
ZMB,4815,ZMB-003697,2026-05-15
ZMB,4797,ZMB-003698,2026-05-15
ZMB,4816,ZMB-003699,2026-05-15
ZMB,4806,ZMB-003700,2026-05-15
ZMB,4814,ZMB-003701,2026-05-15
ZMB,4839,ZMB-003702,2026-05-15
ZMB,4824,ZMB-003703,2026-05-15
ZMB,4807,ZMB-003704,2026-05-15
ZMB,4831,ZMB-003705,2026-05-15
ZMB,4823,ZMB-003706,2026-05-15
ZMB,3926,ZMB-003707,2026-05-15
ZMB,3403,ZMB-003708,2026-05-15
ZMB,4820,ZMB-003709,2026-05-15
ZMB,4834,ZMB-003710,2026-05-15
ZMB,4826,ZMB-003711,2026-05-15
ZMB,4827,ZMB-003712,2026-05-15
ZMB,4828,ZMB-003713,2026-05-15
ZMB,4833,ZMB-003714,2026-05-15
ZMB,4836,ZMB-003715,2026-05-15
ZMB,4837,ZMB-003716,2026-05-15
ZMB,4821,ZMB-003717,2026-05-15
ZMB,4840,ZMB-003718,2026-05-15
ZMB,4822,ZMB-003719,2026-05-15
ZMB,4825,ZMB-003720,2026-05-15
ZMB,4760,ZMB-003721,2026-05-15
ZMB,4792,ZMB-003722,2026-05-15
ZMB,4795,ZMB-003723,2026-05-15
ZMB,4850,ZMB-003724,2026-05-15
ZMB,4851,ZMB-003725,2026-05-15
ZMB,4835,ZMB-003726,2026-05-15
ZMB,4846,ZMB-003727,2026-05-15
ZMB,4838,ZMB-003728,2026-05-15
ZMB,4847,ZMB-003729,2026-05-15
ZMB,4848,ZMB-003730,2026-05-15
ZMB,4849,ZMB-003731,2026-05-15
NGA,08/07/1/1/1/0030,NGA-000001,2026-05-15
NGA,08/02/1/1/1/0044,NGA-000002,2026-05-15
NGA,08/02/1/1/1/0034,NGA-000003,2026-05-15
NGA,08/06/1/1/1/0021,NGA-000004,2026-05-15
NGA,08/06/1/1/1/0025,NGA-000005,2026-05-15
NGA,08/20/1/1/1/0008,NGA-000006,2026-05-15
NGA,08/19/1/1/1/0022,NGA-000007,2026-05-15
NGA,08/18/1/1/1/0013,NGA-000008,2026-05-15
NGA,29/22/1/1/1/0002,NGA-000009,2026-05-15
NGA,13/04/1/1/1/0001,NGA-000010,2026-05-15
NGA,08/24/1/1/1/0030,NGA-000011,2026-05-15
NGA,08/24/1/1/1/0028,NGA-000012,2026-05-15
NGA,16/08/1/1/1/0012,NGA-000013,2026-05-15
NGA,08/15/1/2/1/0001,NGA-000014,2026-05-15
NGA,08/25/1/1/1/0007,NGA-000015,2026-05-15
NGA,08/21/1/1/1/0078,NGA-000016,2026-05-15
NGA,08/11/1/1/1/0019,NGA-000017,2026-05-15
NGA,08/11/1/1/1/0030,NGA-000018,2026-05-15
NGA,08/11/1/1/1/0042,NGA-000019,2026-05-15
NGA,08/21/1/1/1/0031,NGA-000020,2026-05-15
NGA,08/03/1/2/2/0001,NGA-000021,2026-05-15
NGA,08/21/1/1/1/0023,NGA-000022,2026-05-15
NGA,08/02/1/1/1/0043,NGA-000023,2026-05-15
NGA,08/06/1/3/1/0001,NGA-000024,2026-05-15
NGA,02/07/1/1/1/0089,NGA-000025,2026-05-15
NGA,08/21/1/3/1/0001,NGA-000026,2026-05-15
NGA,08/03/1/1/1/0005,NGA-000027,2026-05-15
NGA,22/05/1/1/1/0059,NGA-000028,2026-05-15
NGA,08/16/1/1/1/0013,NGA-000029,2026-05-15
NGA,08/07/1/1/1/0009,NGA-000030,2026-05-15
NGA,13/01/1/2/2/0005,NGA-000031,2026-05-15
NGA,03/28/1/1/1/0004,NGA-000032,2026-05-15
NGA,08/13/1/1/1/0038,NGA-000033,2026-05-15
NGA,28/13/1/1/1/0022,NGA-000034,2026-05-15
NGA,08/24/1/1/1/0011,NGA-000035,2026-05-15
NGA,13/11/1/1/2/0004,NGA-000036,2026-05-15
NGA,08/21/1/1/1/0011,NGA-000037,2026-05-15
NGA,08/16/1/1/1/0029,NGA-000038,2026-05-15
NGA,08/21/1/1/1/0013,NGA-000039,2026-05-15
NGA,08/03/1/2/1/0046,NGA-000040,2026-05-15
NGA,08/20/1/1/1/0011,NGA-000041,2026-05-15
NGA,08/06/1/1/1/0008,NGA-000042,2026-05-15
NGA,08/05/1/1/2/0004,NGA-000043,2026-05-15
NGA,08/21/1/1/1/0019,NGA-000044,2026-05-15
NGA,08/02/1/1/1/0051,NGA-000045,2026-05-15
NGA,08/06/1/1/1/0012,NGA-000046,2026-05-15
NGA,08/08/1/1/1/0008,NGA-000047,2026-05-15
NGA,08/05/1/1/1/0006,NGA-000048,2026-05-15
NGA,08/16/1/1/1/0044,NGA-000049,2026-05-15
NGA,08/05/1/1/1/0013,NGA-000050,2026-05-15
NGA,08/05/1/1/1/0031,NGA-000051,2026-05-15
NGA,13/11/1/1/1/0010,NGA-000052,2026-05-15
NGA,08/05/1/1/2/0009,NGA-000053,2026-05-15
NGA,08/14/1/1/1/0010,NGA-000054,2026-05-15
NGA,08/12/1/1/1/0029,NGA-000055,2026-05-15
NGA,08/12/1/1/1/0026,NGA-000056,2026-05-15
NGA,08/11/1/2/1/0005,NGA-000057,2026-05-15
NGA,08/07/1/1/1/0061,NGA-000058,2026-05-15
NGA,05/05/1/1/1/0011,NGA-000059,2026-05-15
NGA,08/06/1/1/1/0027,NGA-000060,2026-05-15
NGA,08/21/1/1/2/0008,NGA-000061,2026-05-15
NGA,08/21/1/1/2/0004,NGA-000062,2026-05-15
NGA,28/17/1/1/1/0019,NGA-000063,2026-05-15
NGA,08/02/1/1/1/0048,NGA-000064,2026-05-15
NGA,08/01/1/1/1/0020,NGA-000065,2026-05-15
NGA,08/16/1/2/1/0001,NGA-000066,2026-05-15
NGA,08/16/1/1/1/0026,NGA-000067,2026-05-15
NGA,08/19/1/2/1/0001,NGA-000068,2026-05-15
NGA,08/17/1/1/1/0003,NGA-000069,2026-05-15
NGA,08/22/1/1/1/0015,NGA-000070,2026-05-15
NGA,08/11/1/1/1/0041,NGA-000071,2026-05-15
NGA,08/12/1/1/1/0006,NGA-000072,2026-05-15
NGA,08/24/1/1/1/0019,NGA-000073,2026-05-15
NGA,08/04/1/1/1/0026,NGA-000074,2026-05-15
NGA,08/05/1/1/1/0029,NGA-000075,2026-05-15
NGA,08/02/1/1/1/0026,NGA-000076,2026-05-15
NGA,08/02/1/1/1/0027,NGA-000077,2026-05-15
NGA,08/17/1/1/1/0010,NGA-000078,2026-05-15
NGA,28/17/1/1/1/0011,NGA-000079,2026-05-15
NGA,08/25/1/1/1/0041,NGA-000080,2026-05-15
NGA,08/09/1/1/1/0012,NGA-000081,2026-05-15
NGA,08/03/1/1/1/0049,NGA-000082,2026-05-15
NGA,08/13/1/1/1/0017,NGA-000083,2026-05-15
NGA,08/13/1/1/1/0015,NGA-000084,2026-05-15
NGA,08/26/1/1/1/0009,NGA-000085,2026-05-15
NGA,08/27/1/1/1/0040,NGA-000086,2026-05-15
NGA,08/13/1/1/1/0022,NGA-000087,2026-05-15
NGA,02/07/1/1/1/0045,NGA-000088,2026-05-15
NGA,08/02/1/1/1/0054,NGA-000089,2026-05-15
NGA,08/08/1/1/1/0031,NGA-000090,2026-05-15
NGA,08/16/1/1/1/0003,NGA-000091,2026-05-15
NGA,08/06/1/1/1/0014,NGA-000092,2026-05-15
NGA,33/01/1/1/1/0019,NGA-000093,2026-05-15
NGA,08/18/1/1/1/0015,NGA-000094,2026-05-15
NGA,08/27/1/3/1/0001,NGA-000095,2026-05-15
NGA,08/23/1/1/1/0011,NGA-000096,2026-05-15
NGA,22/14/1/1/1/0014,NGA-000097,2026-05-15
NGA,22/12/1/2/1/0006,NGA-000098,2026-05-15
NGA,22/12/1/1/1/0024,NGA-000099,2026-05-15
NGA,22/08/1/1/1/0062,NGA-000100,2026-05-15
NGA,22/12/1/1/1/0025,NGA-000101,2026-05-15
NGA,22/08/1/1/2/0001,NGA-000102,2026-05-15
NGA,22/16/1/1/1/0019,NGA-000103,2026-05-15
NGA,22/08/1/1/1/0088,NGA-000104,2026-05-15
NGA,22/17/1/1/1/0028,NGA-000105,2026-05-15
NGA,22/18/1/1/1/0055,NGA-000106,2026-05-15
NGA,07/15/1/1/1/0007,NGA-000107,2026-05-15
NGA,01/12/1/1/1/0011,NGA-000108,2026-05-15
NGA,01/12/1/1/1/0034,NGA-000109,2026-05-15
NGA,01/12/1/1/1/0021,NGA-000110,2026-05-15
NGA,27/18/1/1/1/0017,NGA-000111,2026-05-15
NGA,11/13/1/1/1/0011,NGA-000112,2026-05-15
NGA,01/12/1/1/1/0022,NGA-000113,2026-05-15
NGA,12/13/1/2/1/0001,NGA-000114,2026-05-15
NGA,36/03/1/1/1/0029,NGA-000115,2026-05-15
NGA,27/18/1/1/1/0017,NGA-000116,2026-05-15
NGA,36/05/1/1/1/0018,NGA-000117,2026-05-15
NGA,12/13/1/1/2/0001,NGA-000118,2026-05-15
NGA,27/18/1/1/1/0008,NGA-000119,2026-05-15
NGA,27/18/1/1/1/0017,NGA-000120,2026-05-15
NGA,13/02/1/1/1/0017,NGA-000121,2026-05-15
NGA,16/22/1/2/2/0006,NGA-000122,2026-05-15
NGA,12/13/1/1/1/0035,NGA-000123,2026-05-15
NGA,12/13/1/1/1/0022,NGA-000124,2026-05-15
NGA,12/13/1/1/1/0014,NGA-000125,2026-05-15
NGA,16/22/1/1/1/0013,NGA-000126,2026-05-15
NGA,27/18/1/1/1/0017,NGA-000127,2026-05-15
NGA,27/18/1/1/2/0011,NGA-000128,2026-05-15
NGA,27/18/1/1/1/0017,NGA-000129,2026-05-15
NGA,36/10/1/1/1/0051,NGA-000130,2026-05-15
NGA,36/05/1/1/1/0063,NGA-000131,2026-05-15
NGA,36/08/1/1/1/0018,NGA-000132,2026-05-15
NGA,27/18/1/2/2/0011,NGA-000133,2026-05-15
NGA,27/18/1/1/1/0017,NGA-000134,2026-05-15
NGA,27/18/1/2/1/0003,NGA-000135,2026-05-15
NGA,27/11/1/2/2/0002,NGA-000136,2026-05-15
NGA,01/12/1/1/2/0010,NGA-000137,2026-05-15
NGA,27/18/1/2/2/0004,NGA-000138,2026-05-15
NGA,13/02/1/1/1/0015,NGA-000139,2026-05-15
NGA,13/02/1/1/1/0010,NGA-000140,2026-05-15
NGA,13/02/1/1/1/0004,NGA-000141,2026-05-15
NGA,16/22/1/1/1/0001,NGA-000142,2026-05-15
NGA,16/22/1/1/1/0028,NGA-000143,2026-05-15
NGA,13/02/1/1/1/0001,NGA-000144,2026-05-15
NGA,21/09/1/1/1/0007,NGA-000145,2026-05-15
NGA,21/10/1/1/1/0013,NGA-000146,2026-05-15
NGA,21/21/1/1/1/0008,NGA-000147,2026-05-15
NGA,21/21/1/2/1/0001,NGA-000148,2026-05-15
NGA,21/15/1/1/1/0010,NGA-000149,2026-05-15
NGA,27/18/1/2/2/0010,NGA-000150,2026-05-15
NGA,24/11/1/1/2/0020,NGA-000151,2026-05-15
NGA,27/18/1/1/1/0016,NGA-000152,2026-05-15
NGA,27/18/1/1/1/0015,NGA-000153,2026-05-15
NGA,29/23/1/1/1/0003,NGA-000154,2026-05-15
NGA,08/05/1/1/2/0001,NGA-000155,2026-05-15
NGA,08/21/1/1/1/0061,NGA-000156,2026-05-15
NGA,08/26/1/1/1/0003,NGA-000157,2026-05-15
NGA,08/27/1/1/1/0011,NGA-000158,2026-05-15
NGA,08/06/1/1/1/0021,NGA-000159,2026-05-15
NGA,08/11/1/2/1/0002,NGA-000160,2026-05-15
NGA,08/11/1/1/1/0014,NGA-000161,2026-05-15
NGA,08/08/1/1/1/0006,NGA-000162,2026-05-15
NGA,08/06/1/1/1/0015,NGA-000163,2026-05-15
NGA,08/21/1/1/1/0024,NGA-000164,2026-05-15
NGA,08/13/1/1/2/0007,NGA-000165,2026-05-15
NGA,08/21/1/1/1/0006,NGA-000166,2026-05-15
NGA,08/16/1/1/1/0042,NGA-000167,2026-05-15
NGA,08/18/1/1/2/0005,NGA-000168,2026-05-15
NGA,08/21/1/2/2/0006,NGA-000169,2026-05-15
NGA,08/04/1/1/1/0016,NGA-000170,2026-05-15
NGA,08/27/1/1/1/0042,NGA-000171,2026-05-15
NGA,08/27/1/1/1/0044,NGA-000172,2026-05-15
NGA,08/21/1/1/1/0024,NGA-000173,2026-05-15
NGA,08/03/1/1/1/0007,NGA-000174,2026-05-15
NGA,08/21/1/2/2/0008,NGA-000175,2026-05-15
NGA,08/06/1/1/1/0022,NGA-000176,2026-05-15
NGA,08/13/1/1/1/0036,NGA-000177,2026-05-15
NGA,08/06/1/1/2/0003,NGA-000178,2026-05-15
NGA,08/16/1/1/1/0005,NGA-000179,2026-05-15
NGA,24/10/1/1/2/0003,NGA-000180,2026-05-15
NGA,08/11/1/1/1/0033,NGA-000181,2026-05-15
NGA,14/10/1/1/2/0006,NGA-000182,2026-05-15
NGA,08/16/1/1/1/0022,NGA-000183,2026-05-15
NGA,08/13/1/1/1/0035,NGA-000184,2026-05-15
NGA,13/05/1/1/1/0012,NGA-000185,2026-05-15
NGA,08/02/1/1/1/0051,NGA-000186,2026-05-15
NGA,24/02/1/2/2/0004,NGA-000187,2026-05-15
NGA,08/18/1/1/2/0001,NGA-000188,2026-05-15
NGA,08/21/1/1/1/0014,NGA-000189,2026-05-15
NGA,08/05/1/1/1/0016,NGA-000190,2026-05-15
NGA,08/21/1/1/1/0052,NGA-000191,2026-05-15
NGA,08/20/1/2/1/0001,NGA-000192,2026-05-15
NGA,08/27/1/1/1/0042,NGA-000193,2026-05-15
NGA,08/13/1/1/1/0013,NGA-000194,2026-05-15
NGA,08/21/1/1/1/0009,NGA-000195,2026-05-15
NGA,08/27/1/1/1/0048,NGA-000196,2026-05-15
NGA,08/21/1/2/2/0007,NGA-000197,2026-05-15
NGA,08/12/1/1/1/0035,NGA-000198,2026-05-15
NGA,08/27/1/1/1/0030,NGA-000199,2026-05-15
NGA,08/20/1/1/1/0015,NGA-000200,2026-05-15
NGA,08/02/1/1/1/0014,NGA-000201,2026-05-15
NGA,08/04/1/1/1/0028,NGA-000202,2026-05-15
NGA,08/04/1/1/1/0021,NGA-000203,2026-05-15
NGA,08/12/1/1/1/0023,NGA-000204,2026-05-15
NGA,08/13/1/1/1/0029,NGA-000205,2026-05-15
NGA,08/03/1/1/1/0008,NGA-000206,2026-05-15
NGA,08/27/1/1/2/0045,NGA-000207,2026-05-15
NGA,08/07/1/1/1/0044,NGA-000208,2026-05-15
NGA,08/04/1/1/1/0023,NGA-000209,2026-05-15
NGA,08/21/1/1/1/0024,NGA-000210,2026-05-15
NGA,08/08/1/1/1/0018,NGA-000211,2026-05-15
NGA,08/05/1/2/1/0001,NGA-000212,2026-05-15
NGA,08/02/1/1/1/0012,NGA-000213,2026-05-15
NGA,08/04/1/1/1/0010,NGA-000214,2026-05-15
NGA,08/05/1/1/1/0014,NGA-000215,2026-05-15
NGA,08/02/1/1/1/0033,NGA-000216,2026-05-15
NGA,08/13/1/2/2/0001,NGA-000217,2026-05-15
NGA,08/13/1/1/1/0008,NGA-000218,2026-05-15
NGA,08/02/1/2/1/0002,NGA-000219,2026-05-15
NGA,08/02/1/1/1/0017,NGA-000220,2026-05-15
NGA,08/20/1/1/1/0009,NGA-000221,2026-05-15
NGA,08/05/1/1/1/0009,NGA-000222,2026-05-15
NGA,08/05/1/1/1/0034,NGA-000223,2026-05-15
NGA,08/02/1/1/1/0011,NGA-000224,2026-05-15
NGA,08/02/1/1/1/0024,NGA-000225,2026-05-15
NGA,08/02/1/1/1/0051,NGA-000226,2026-05-15
NGA,08/02/1/1/1/0008,NGA-000227,2026-05-15
NGA,08/04/1/1/1/0011,NGA-000228,2026-05-15
NGA,08/05/1/1/1/0033,NGA-000229,2026-05-15
NGA,08/14/1/1/1/0014,NGA-000230,2026-05-15
NGA,08/09/1/2/1/0002,NGA-000231,2026-05-15
NGA,08/06/1/1/1/0006,NGA-000232,2026-05-15
NGA,08/02/1/1/1/0047,NGA-000233,2026-05-15
NGA,08/21/1/1/1/0040,NGA-000234,2026-05-15
NGA,08/12/1/1/1/0001,NGA-000235,2026-05-15
NGA,08/09/1/2/1/0001,NGA-000236,2026-05-15
NGA,08/04/1/2/1/0001,NGA-000237,2026-05-15
NGA,08/04/1/1/1/0004,NGA-000238,2026-05-15
NGA,08/18/1/1/1/0009,NGA-000239,2026-05-15
NGA,08/07/1/1/1/0038,NGA-000240,2026-05-15
NGA,08/04/1/1/1/0019,NGA-000241,2026-05-15
NGA,08/04/1/1/1/0041,NGA-000242,2026-05-15
NGA,08/18/1/1/1/0012,NGA-000243,2026-05-15
NGA,08/18/1/1/1/0020,NGA-000244,2026-05-15
NGA,08/27/1/1/1/0013,NGA-000245,2026-05-15
NGA,08/18/1/1/1/0004,NGA-000246,2026-05-15
NGA,08/12/1/2/1/0002,NGA-000247,2026-05-15
NGA,08/05/1/1/1/0025,NGA-000248,2026-05-15
NGA,08/02/1/2/1/0006,NGA-000249,2026-05-15
NGA,08/14/1/1/1/0021,NGA-000250,2026-05-15
NGA,08/05/1/1/1/0022,NGA-000251,2026-05-15
NGA,08/12/1/1/1/0003,NGA-000252,2026-05-15
NGA,08/12/1/1/1/0018,NGA-000253,2026-05-15
NGA,08/05/1/1/1/0020,NGA-000254,2026-05-15
NGA,08/14/1/2/1/0001,NGA-000255,2026-05-15
NGA,08/07/1/1/1/0020,NGA-000256,2026-05-15
NGA,08/06/1/1/1/0002,NGA-000257,2026-05-15
NGA,08/07/1/1/1/0019,NGA-000258,2026-05-15
NGA,08/02/1/2/1/0001,NGA-000259,2026-05-15
NGA,08/19/1/1/1/0013,NGA-000260,2026-05-15
NGA,08/16/1/1/1/0027,NGA-000261,2026-05-15
NGA,08/16/1/1/1/0034,NGA-000262,2026-05-15
NGA,08/16/1/1/1/0012,NGA-000263,2026-05-15
NGA,08/04/1/1/1/0018,NGA-000264,2026-05-15
NGA,08/04/1/1/1/0007,NGA-000265,2026-05-15
NGA,08/04/1/1/1/0013,NGA-000266,2026-05-15
NGA,08/27/1/1/1/0004,NGA-000267,2026-05-15
NGA,08/18/1/1/1/0002,NGA-000268,2026-05-15
NGA,08/18/1/1/1/0006,NGA-000269,2026-05-15
NGA,08/27/1/1/1/0050,NGA-000270,2026-05-15
NGA,08/05/1/1/1/0010,NGA-000271,2026-05-15
NGA,08/18/1/1/1/0010,NGA-000272,2026-05-15
NGA,08/27/1/1/1/0051,NGA-000273,2026-05-15
NGA,08/27/1/1/1/0037,NGA-000274,2026-05-15
NGA,08/27/1/1/1/0041,NGA-000275,2026-05-15
NGA,08/27/1/1/1/0049,NGA-000276,2026-05-15
NGA,08/27/1/2/1/0001,NGA-000277,2026-05-15
NGA,08/05/1/1/2/0005,NGA-000278,2026-05-15
NGA,08/05/1/1/2/0002,NGA-000279,2026-05-15
NGA,08/12/1/1/1/0024,NGA-000280,2026-05-15
NGA,08/12/1/1/1/0034,NGA-000281,2026-05-15
NGA,08/14/1/1/1/0004,NGA-000282,2026-05-15
NGA,08/12/1/1/1/0032,NGA-000283,2026-05-15
NGA,08/05/1/1/1/0011,NGA-000284,2026-05-15
NGA,08/12/1/1/1/0016,NGA-000285,2026-05-15
NGA,08/07/1/1/1/0058,NGA-000286,2026-05-15
NGA,08/09/1/1/1/0002,NGA-000287,2026-05-15
NGA,08/06/1/1/1/0020,NGA-000288,2026-05-15
NGA,08/13/1/2/1/0002,NGA-000289,2026-05-15
NGA,08/08/1/2/1/0001,NGA-000290,2026-05-15
NGA,08/25/1/2/1/0033,NGA-000291,2026-05-15
NGA,08/13/1/1/1/0010,NGA-000292,2026-05-15
NGA,08/04/1/1/1/0017,NGA-000293,2026-05-15
NGA,08/27/1/1/1/0001,NGA-000294,2026-05-15
NGA,08/12/1/1/1/0014,NGA-000295,2026-05-15
NGA,08/04/1/1/1/0024,NGA-000296,2026-05-15
NGA,08/05/1/1/1/0023,NGA-000297,2026-05-15
NGA,08/13/1/2/1/0005,NGA-000298,2026-05-15
NGA,08/02/1/1/1/0030,NGA-000299,2026-05-15
NGA,08/02/1/1/1/0007,NGA-000300,2026-05-15
NGA,08/14/1/1/1/0015,NGA-000301,2026-05-15
NGA,08/04/1/1/1/0022,NGA-000302,2026-05-15
NGA,08/04/1/1/1/0002,NGA-000303,2026-05-15
NGA,08/14/1/1/1/0002,NGA-000304,2026-05-15
NGA,08/07/1/1/1/0004,NGA-000305,2026-05-15
NGA,04/10/1/1/2/0021,NGA-000306,2026-05-15
NGA,08/18/1/1/1/0022,NGA-000307,2026-05-15
NGA,08/27/1/1/1/0019,NGA-000308,2026-05-15
NGA,08/18/1/1/1/0003,NGA-000309,2026-05-15
NGA,08/27/1/1/1/0012,NGA-000310,2026-05-15
NGA,08/12/1/1/1/0030,NGA-000311,2026-05-15
NGA,08/12/1/1/1/0013,NGA-000312,2026-05-15
NGA,08/12/1/1/1/0012,NGA-000313,2026-05-15
NGA,08/12/1/1/1/0015,NGA-000314,2026-05-15
NGA,08/06/1/1/1/0019,NGA-000315,2026-05-15
NGA,08/13/1/1/1/0014,NGA-000316,2026-05-15
NGA,08/13/1/1/1/0007,NGA-000317,2026-05-15
NGA,08/21/1/2/1/0081,NGA-000318,2026-05-15
NGA,08/13/1/1/1/0023,NGA-000319,2026-05-15
NGA,08/13/1/1/1/0029,NGA-000320,2026-05-15
NGA,08/27/1/1/1/0009,NGA-000321,2026-05-15
NGA,08/02/1/1/1/0021,NGA-000322,2026-05-15
NGA,08/18/1/1/1/0021,NGA-000323,2026-05-15
NGA,08/18/1/1/1/0005,NGA-000324,2026-05-15
NGA,08/18/1/1/1/0016,NGA-000325,2026-05-15
NGA,08/27/1/1/1/0035,NGA-000326,2026-05-15
NGA,08/04/1/1/1/0012,NGA-000327,2026-05-15
NGA,08/21/1/2/2/0003,NGA-000328,2026-05-15
NGA,08/07/1/1/1/0040,NGA-000329,2026-05-15
NGA,08/01/1/1/1/0011,NGA-000330,2026-05-15
NGA,08/13/1/1/1/0021,NGA-000331,2026-05-15
NGA,08/04/1/1/1/0027,NGA-000332,2026-05-15
NGA,08/05/1/1/1/0035,NGA-000333,2026-05-15
NGA,08/27/1/1/1/0026,NGA-000334,2026-05-15
NGA,08/18/1/1/1/0017,NGA-000335,2026-05-15
NGA,08/18/1/2/1/0002,NGA-000336,2026-05-15
NGA,08/06/1/1/1/0017,NGA-000337,2026-05-15
NGA,16/24/1/1/1/0009,NGA-000338,2026-05-15
NGA,21/19/1/1/1/0046,NGA-000339,2026-05-15
NGA,32/23/1/1/1/0014,NGA-000340,2026-05-15
NGA,29/16/1/1/2/0008,NGA-000341,2026-05-15
NGA,30/10/1/1/2/0018,NGA-000342,2026-05-15
NGA,23/08/1/2/2/0026,NGA-000343,2026-05-15
NGA,04/16/1/1/1/0002,NGA-000344,2026-05-15
NGA,29/27/1/3/1/0001,NGA-000345,2026-05-15
NGA,29/16/1/1/1/0008,NGA-000346,2026-05-15
NGA,02/17/1/1/1/0034,NGA-000347,2026-05-15
NGA,33/02/1/1/1/0016,NGA-000348,2026-05-15
NGA,33/02/1/1/1/0026,NGA-000349,2026-05-15
NGA,02/05/1/1/1/0034,NGA-000350,2026-05-15
NGA,15/01/1/1/1/0028,NGA-000351,2026-05-15
NGA,27/19/1/1/1/0011,NGA-000352,2026-05-15
NGA,27/12/1/1/2/0001,NGA-000353,2026-05-15
NGA,27/12/1/1/2/0018,NGA-000354,2026-05-15
NGA,28/18/1/1/1/0012,NGA-000355,2026-05-15
NGA,28/16/1/1/1/0004,NGA-000356,2026-05-15
NGA,04/03/1/1/1/0004,NGA-000357,2026-05-15
NGA,16/10/1/1/1/0014,NGA-000358,2026-05-15
NGA,16/03/1/1/1/0037,NGA-000359,2026-05-15
NGA,16/19/1/1/1/0002,NGA-000360,2026-05-15
NGA,14/14/1/1/1/0040,NGA-000361,2026-05-15
NGA,16/09/1/1/1/0020,NGA-000362,2026-05-15
NGA,16/12/1/1/2/0003,NGA-000363,2026-05-15
NGA,16/19/1/1/1/0025,NGA-000364,2026-05-15
NGA,16/26/1/1/1/0001,NGA-000365,2026-05-15
NGA,11/09/1/1/1/0025,NGA-000366,2026-05-15
NGA,01/17/1/1/1/0033,NGA-000367,2026-05-15
NGA,27/17/1/1/1/0008,NGA-000368,2026-05-15
NGA,14/14/1/1/2/0027,NGA-000369,2026-05-15
NGA,14/07/1/1/2/0014,NGA-000370,2026-05-15
NGA,24/14/1/1/1/0008,NGA-000371,2026-05-15
NGA,04/12/1/1/1/0003,NGA-000372,2026-05-15
NGA,01/05/1/1/1/0041,NGA-000373,2026-05-15
NGA,22/11/1/1/1/0008,NGA-000374,2026-05-15
NGA,01/06/1/1/1/0071,NGA-000375,2026-05-15
NGA,01/09/1/1/1/0046,NGA-000376,2026-05-15
NGA,01/04/1/1/1/0002,NGA-000377,2026-05-15
NGA,01/16/1/1/1/0038,NGA-000378,2026-05-15
NGA,01/15/1/1/1/0015,NGA-000379,2026-05-15
NGA,01/15/1/1/1/0046,NGA-000380,2026-05-15
NGA,01/16/1/1/1/0008,NGA-000381,2026-05-15
NGA,01/04/1/1/1/0007,NGA-000382,2026-05-15
NGA,01/09/1/1/1/0043,NGA-000383,2026-05-15
NGA,01/13/1/1/1/0034,NGA-000384,2026-05-15
NGA,01/16/1/1/1/0003,NGA-000385,2026-05-15
NGA,01/10/1/1/1/0052,NGA-000386,2026-05-15
NGA,24/09/1/1/1/0024,NGA-000387,2026-05-15
NGA,01/09/1/1/1/0010,NGA-000388,2026-05-15
NGA,01/09/1/1/1/0062,NGA-000389,2026-05-15
NGA,01/16/1/1/1/0019,NGA-000390,2026-05-15
NGA,01/06/1/1/1/0003,NGA-000391,2026-05-15
NGA,01/09/1/1/1/0030,NGA-000392,2026-05-15
NGA,24/17/1/1/1/0010,NGA-000393,2026-05-15
NGA,04/04/1/1/1/0032,NGA-000394,2026-05-15
NGA,01/15/1/1/1/0061,NGA-000395,2026-05-15
NGA,01/06/1/1/1/0029,NGA-000396,2026-05-15
NGA,01/16/1/1/1/0039,NGA-000397,2026-05-15
NGA,01/04/1/1/1/0057,NGA-000398,2026-05-15
NGA,07/07/1/1/1/0023,NGA-000399,2026-05-15
NGA,01/04/1/1/1/0027,NGA-000400,2026-05-15
NGA,01/15/1/1/1/0050,NGA-000401,2026-05-15
NGA,01/09/1/1/1/0023,NGA-000402,2026-05-15
NGA,01/08/1/1/1/0015,NGA-000403,2026-05-15
NGA,01/16/1/1/1/0025,NGA-000404,2026-05-15
